date,state,npa_plz,latitude,longitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-03-27,JU,2908,47.3915,6.93364,1,0,0,0,0,0
2020-03-27,VS,1898,46.3702,6.80445,1,0,0,0,0,0
2020-03-27,VD,1267,46.42,6.23694,0,0,0,1,0,0
2020-03-27,GE,1231,46.1889,6.17799,1,0,0,0,0,0
2020-03-27,VD,1185,46.4754,6.33631,3,0,0,0,0,0
2020-03-27,GE,1286,46.1477,6.04707,1,0,0,0,0,0
2020-03-27,VS,1945,45.9802,7.18841,1,0,0,0,0,0
2020-03-27,VD,1299,46.3643,6.20516,1,0,0,0,0,0
2020-03-27,ZH,8044,47.3828,8.53081,2,0,0,0,0,0
2020-03-27,ZH,8057,47.3828,8.53081,4,0,1,0,0,0
2020-03-27,ZH,8045,47.3828,8.53081,2,0,0,0,0,0
2020-03-27,ZH,8052,47.3828,8.53081,3,0,0,0,0,0
2020-03-27,ZG,6300,47.15,8.5233,0,0,2,0,0,0
2020-03-27,ZH,8154,47.4776,8.53229,1,0,0,0,0,0
2020-03-27,ZH,8307,47.435,8.68229,1,0,0,0,0,0
2020-03-27,SO,4600,47.3448,7.90014,1,0,0,0,0,0
2020-03-27,VD,1174,46.4919,6.34586,1,0,0,0,0,0
2020-03-27,ZH,8400,47.4968,8.73431,1,0,1,0,0,0
2020-03-27,ZH,8051,47.3828,8.53081,3,0,0,0,0,0
2020-03-27,FR,1626,46.6507,6.94199,0,0,1,0,0,0
2020-03-27,SZ,8843,47.0302,8.78219,1,0,0,0,0,0
2020-03-27,VS,1994,46.1984,7.3181,1,0,0,0,0,0
2020-03-27,VD,1453,46.8425,6.55882,3,0,0,0,0,0
2020-03-27,SZ,8806,47.2013,8.72789,1,0,0,0,0,0
2020-03-27,ZH,8064,47.3982,8.48525,1,0,0,0,0,0
2020-03-27,VD,1144,46.5532,6.37732,0,1,0,0,0,0
2020-03-27,LU,6004,47.0471,8.32522,1,0,0,0,0,0
2020-03-27,ZH,8708,47.2596,8.69992,3,0,0,0,0,0
2020-03-27,VD,1442,46.7898,6.60616,2,0,0,0,0,0
2020-03-27,BE,3052,46.9942,7.45243,0,1,0,0,0,0
2020-03-27,VD,1452,46.829,6.53882,1,0,0,0,0,0
2020-03-27,VD,1450,46.8242,6.50105,10,0,0,0,0,0
2020-03-27,VD,1358,46.7472,6.52942,1,0,0,0,0,0
2020-03-27,VD,1436,46.7691,6.60507,2,0,0,0,0,0
2020-03-27,VD,1189,46.5156,6.32499,1,0,0,0,0,0
2020-03-27,FR,1609,46.583,6.8814,2,0,0,0,0,0
2020-03-27,VD,1325,46.687,6.38445,2,0,0,0,0,0
2020-03-27,VD,1454,46.8417,6.48261,1,0,0,1,0,0
2020-03-27,VD,1338,46.7349,6.41029,1,0,0,0,0,0
2020-03-27,SG,8640,47.2229,8.81565,2,0,0,0,0,0
2020-03-27,VD,1266,46.4091,6.22851,1,0,0,0,0,0
2020-03-27,SG,8645,47.2331,8.85944,2,0,0,0,0,0
2020-03-27,BE,3608,46.7466,7.62217,1,0,0,0,0,0
2020-03-27,VD,1612,46.5444,6.85408,1,0,0,0,0,0
2020-03-27,VD,1061,46.6435,6.72612,0,0,1,0,0,0
2020-03-27,BE,3423,47.0976,7.60424,1,0,0,0,0,0
2020-03-27,ZH,8546,47.5502,8.80295,1,0,0,0,0,0
2020-03-27,VD,1077,46.5734,6.77662,1,0,0,0,0,0
2020-03-27,FR,1699,46.5984,6.86956,1,0,0,0,0,0
2020-03-27,NE,2054,47.0729,6.92559,3,0,0,0,0,0
2020-03-27,VS,1906,46.1213,7.13673,1,0,0,0,0,0
2020-03-27,VS,1947,46.066,7.23322,0,0,1,0,0,0
2020-03-27,FR,1533,46.7849,6.88499,1,0,0,0,0,0
2020-03-27,NE,2016,46.944,6.84792,3,0,0,0,0,0
2020-03-27,BS,4051,47.5577,7.59366,1,0,0,0,0,0
2020-03-27,VD,1143,46.555,6.41656,1,0,0,0,0,0
2020-03-27,VD,1404,46.7704,6.69113,1,0,0,0,0,1
2020-03-27,FR,1482,46.809,6.86159,1,0,1,0,0,0
2020-03-27,ZH,8302,47.458,8.58538,1,0,0,0,0,0
2020-03-27,JU,2916,47.4174,6.95286,1,0,0,0,0,0
2020-03-27,NE,2014,46.9689,6.83713,0,0,0,0,0,1
2020-03-27,BE,4538,47.2541,7.67756,1,0,0,0,0,0
2020-03-27,ZH,8047,47.3828,8.53081,1,0,0,0,0,0
2020-03-27,NE,2114,46.8952,6.58983,0,1,0,0,0,0
2020-03-27,BE,4704,47.2662,7.70381,1,0,0,0,0,0
2020-03-27,SO,2544,47.2085,7.41884,1,0,0,0,0,0
2020-03-27,SO,4513,47.2217,7.51553,1,0,0,0,0,0
2020-03-27,VD,1001,46.5196,6.63233,1,0,0,0,0,0
2020-03-27,BE,2735,47.232,7.28501,1,0,0,0,0,0
2020-03-27,BE,3072,46.9559,7.49559,0,0,1,0,0,0
2020-03-27,SO,4702,47.2879,7.72268,1,0,0,0,0,0
2020-03-27,ZH,8008,47.3771,8.53955,1,0,0,0,0,0
2020-03-27,VD,1116,46.5725,6.45321,1,0,0,0,0,0
2020-03-27,VD,1414,46.6967,6.74929,1,0,0,0,0,0
2020-03-27,BE,3715,46.4737,7.55514,1,0,0,0,0,0
2020-03-27,NE,2316,46.9973,6.73019,1,0,0,0,0,0
2020-03-27,VD,1427,46.8487,6.6697,1,0,0,0,0,0
2020-03-27,VS,1899,46.3203,6.87658,1,0,0,0,0,0
2020-03-27,BL,4466,47.4731,7.87841,0,0,0,0,0,1
2020-03-27,ZH,8800,47.2875,8.5592,1,0,0,0,0,0
2020-03-27,VD,1446,46.7877,6.49944,1,0,0,0,0,0
2020-03-27,VD,1124,46.5852,6.51182,0,0,1,0,0,0
2020-03-27,ZH,8902,47.3798,8.42249,0,0,0,0,0,1
2020-03-27,ZH,8953,47.402,8.39834,2,0,0,0,0,0
2020-03-27,ZH,8903,47.3537,8.43545,1,0,0,0,0,0
2020-03-27,BE,2608,47.1765,7.07265,1,0,0,0,0,0
2020-03-27,LU,6005,47.0471,8.32522,1,0,0,0,0,0
2020-03-27,ZH,8404,47.4968,8.73431,2,0,0,0,0,0
2020-03-27,VD,1552,46.7748,6.92181,1,0,0,0,0,0
2020-03-27,SG,8715,47.2193,8.89504,1,0,0,0,0,0
2020-03-27,SG,8882,47.1194,9.24978,1,0,0,0,0,0
2020-03-27,BL,4410,47.4854,7.72573,1,0,0,0,0,0
2020-03-27,VS,1873,46.1917,6.88894,0,1,0,0,0,0
2020-03-27,VD,1832,46.4489,6.91388,0,0,0,1,1,0
2020-03-27,ZH,8036,47.3828,8.53081,1,0,0,0,0,0
2020-03-27,TI,6900,46.0079,8.97601,1,0,0,0,0,0
2020-03-27,BE,2827,47.3313,7.55302,0,0,0,0,0,1
2020-03-27,ZH,8952,47.395,8.44891,1,0,0,0,0,1
2020-03-27,BE,3293,47.126,7.34868,1,0,0,0,0,0
2020-03-27,BS,4057,47.5487,7.58768,1,0,0,0,0,0
2020-03-27,FR,1695,46.7169,7.01664,1,0,0,0,0,0
2020-03-27,GR,7457,46.4578,9.66231,1,0,0,0,0,0
2020-03-27,VS,3978,46.2691,7.44979,1,0,0,0,0,0
2020-03-27,VD,1318,46.6728,6.51688,1,0,0,0,0,0
2020-03-27,BE,2612,47.1645,7.04691,2,0,0,0,0,0
2020-03-27,VD,1176,46.5167,6.38185,0,0,0,0,0,1
2020-03-27,GE,1237,46.1675,5.99823,1,0,0,0,0,0
2020-03-27,BL,4102,47.5367,7.56788,1,0,0,0,0,0
2020-03-27,FR,1541,46.8336,6.86092,1,0,0,0,0,0
2020-03-27,ZH,8152,47.4034,8.56004,1,0,0,0,0,0
2020-03-27,VD,1554,46.7426,6.92919,1,0,0,0,0,0
2020-03-27,AG,5085,47.5386,8.08489,1,0,0,0,0,0
2020-03-27,AG,5235,47.5035,8.21009,1,0,0,0,0,0
2020-03-27,VD,1326,46.6811,6.43174,1,1,0,0,0,0
2020-03-27,VD,1308,46.6205,6.45049,1,0,0,0,0,0
2020-03-27,VD,1413,46.7151,6.6951,1,0,0,0,0,0
2020-03-27,VD,1295,46.3024,6.16047,1,0,0,0,0,0
2020-03-27,BE,2616,47.1132,6.86901,0,1,0,0,0,0
2020-03-27,VD,1276,46.4263,6.13796,1,0,0,0,0,0
2020-03-27,AG,5432,47.4441,8.32517,1,0,0,0,0,0
2020-03-27,TI,6850,45.8862,8.99293,1,0,0,0,0,0
2020-03-27,FR,1690,46.7199,6.95897,2,0,0,0,0,0
2020-03-27,NE,2034,46.9956,6.88949,1,0,0,0,0,0
2020-03-27,JU,2925,47.4772,7.0282,1,0,0,0,0,0
2020-03-27,FR,1720,46.8021,7.09625,1,0,0,0,0,0
2020-03-27,JU,2825,47.3481,7.45178,4,0,0,0,0,0
2020-03-27,JU,2826,47.3472,7.47235,1,0,0,0,0,0
2020-03-27,VS,1977,46.3251,7.45411,1,0,0,0,0,0
2020-03-27,JU,2905,47.4127,7.03618,1,0,0,0,0,0
2020-03-27,NE,2007,46.9884,6.89415,1,0,0,0,0,0
2020-03-27,ZH,8344,47.3377,8.87232,0,0,0,0,0,1
2020-03-27,VD,1425,46.8482,6.67316,1,0,0,0,0,0
2020-03-27,VD,1058,46.6186,6.70582,1,0,0,0,0,0
2020-03-27,VS,3904,46.4076,7.98293,1,0,0,0,0,0
2020-03-27,VD,1321,46.685,6.51558,0,1,0,0,0,0
2020-03-27,ZH,8604,47.3926,8.6896,0,0,0,0,0,1
